trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
7,n039,"my brother Sam mentioned a coworker named Petra, can you find Petra in my contacts",should_call,hard,search_contacts,"{""query"": ""Petra""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Petra""}}",search_contacts,"{""query"": ""Petra""}",True,True,True,False,5880.3,
8,n039,"my brother Sam mentioned a coworker named Petra, can you find Petra in my contacts",should_call,hard,search_contacts,"{""query"": ""Petra""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Petra""}}",search_contacts,"{""query"": ""Petra""}",True,True,True,False,6401.6,
1,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,5753.0,
2,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,6305.9,
3,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,7440.7,
4,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,7080.8,
5,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,8479.4,
6,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,6176.3,
7,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,7813.2,
8,n040,"I need Diego's number, not Marco's, look Diego up in contacts",should_call,hard,search_contacts,"{""query"": ""Diego""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Diego""}}",search_contacts,"{""query"": ""Diego""}",True,True,True,False,6627.6,
1,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,5722.8,
2,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,6851.8,
3,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,8498.1,
4,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,6894.4,
5,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,7591.6,
6,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,7035.6,
7,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,7505.4,
8,n041,set a timer for 20 minutes labeled 'nap',multi_arg,easy,set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""nap""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""nap""}",True,True,True,False,7331.9,
1,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,7617.2,
2,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,8050.8,
3,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,8193.8,
4,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,8003.8,
5,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,8326.9,
6,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,7988.6,
7,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,8568.1,
8,n042,start an 8 minute timer for eggs,multi_arg,easy,set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 8, ""label"": ""eggs""}}",set_timer,"{""duration_minutes"": 8, ""label"": ""eggs""}",True,True,True,False,7792.1,
1,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,7811.8,
2,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,7899.2,
3,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,8384.0,
4,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","```json
{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}
```",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,7659.6,
5,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,7872.1,
6,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,7781.1,
7,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,8943.2,
8,n043,"timer for 3 minutes, label 'steep tea'",multi_arg,easy,set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 3, ""label"": ""steep tea""}}",set_timer,"{""duration_minutes"": 3, ""label"": ""steep tea""}",True,True,True,False,7148.6,
1,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,8417.6,
2,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,8788.3,
3,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,8242.5,
4,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,8785.0,
5,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","```json
{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}
```",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,9409.9,
6,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,9762.8,
7,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,7800.6,
8,n044,set a 12 minute timer for 'cookies',multi_arg,easy,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,8853.5,
1,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water plants""}",True,False,True,False,9517.9,
2,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water plants""}",True,False,True,False,6785.9,
3,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water the plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}",True,True,True,False,6909.0,
4,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water the plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}",True,True,True,False,7799.9,
5,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water the plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}",True,True,True,False,9024.4,
6,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water plants""}",True,False,True,False,9531.9,
7,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water the plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}",True,True,True,False,7131.3,
8,n045,please set a timer for 30 minutes to water the plants,multi_arg,easy,set_timer,"{""duration_minutes"": 30, ""label"": ""water the plants""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 30, ""label"": ""water plants""}}",set_timer,"{""duration_minutes"": 30, ""label"": ""water plants""}",True,False,True,False,9123.1,
1,n046,can you time 10 minutes for me while I meditate,multi_arg,medium,set_timer,"{""duration_minutes"": 10, ""label"": ""meditate""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 10, ""label"": ""meditation""}}",set_timer,"{""duration_minutes"": 10, ""label"": ""meditation""}",True,False,True,False,8437.7,
