trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
1,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,3118.4,
2,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,4174.1,
3,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,3164.3,
4,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,3005.2,
5,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,2986.4,
6,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,3064.1,
7,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,2971.6,
8,n061,message Priya and say I'm running 10 minutes late,multi_arg,easy,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late""}",,send_message,"{""recipient"": ""Priya"", ""message"": ""I'm running 10 minutes late.""}",True,True,True,False,2943.8,
1,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""recipient"": ""Tom"", ""message"": ""Happy anniversary!""}",True,True,True,False,2824.1,
2,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""recipient"": ""Tom"", ""message"": ""Happy anniversary!""}",True,True,True,False,2850.5,
3,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,,,False,False,True,False,122039.3,TimeoutError: timed out
4,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",True,True,True,False,2976.5,
5,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""message"": ""Happy anniversary!"", ""recipient"": ""Tom""}",True,True,True,False,3012.8,
6,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""recipient"": ""Tom"", ""message"": ""Happy anniversary!""}",True,True,True,False,3003.2,
7,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""recipient"": ""Tom"", ""message"": ""Happy anniversary!""}",True,True,True,False,2929.2,
8,n062,send Tom a text saying happy anniversary,multi_arg,easy,send_message,"{""recipient"": ""Tom"", ""message"": ""happy anniversary""}",,send_message,"{""message"": ""Happy anniversary!"", ""recipient"": ""Tom""}",True,True,True,False,5355.0,
1,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",True,True,True,False,3070.1,
2,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",True,True,True,False,3197.3,
3,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",True,True,True,False,3151.9,
4,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""See you at 7""}",True,True,True,False,3084.5,
5,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""message"": ""see you at 7"", ""recipient"": ""Grace""}",True,True,True,False,3144.4,
6,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",True,True,True,False,3234.7,
7,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",True,True,True,False,3316.5,
8,n063,text Grace: see you at 7,multi_arg,easy,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",,send_message,"{""recipient"": ""Grace"", ""message"": ""see you at 7""}",True,True,True,False,3344.7,
1,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""Noah"", ""message"": ""Good luck today.""}",True,True,True,False,3320.9,
2,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""noah"", ""message"": ""Good luck today!""}",True,True,True,False,3236.2,
3,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""noah"", ""message"": ""Good luck today!""}",True,True,True,False,3273.7,
4,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""noah"", ""message"": ""Good luck today!""}",True,True,True,False,3310.8,
5,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""Noah"", ""message"": ""Good luck today.""}",True,True,True,False,3301.0,
6,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""Noah"", ""message"": ""Good luck today!""}",True,True,True,False,3456.8,
7,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""Noah"", ""message"": ""Good luck today!""}",True,True,True,False,3212.0,
8,n064,send a message to Noah saying good luck today,multi_arg,easy,send_message,"{""recipient"": ""Noah"", ""message"": ""good luck today""}",,send_message,"{""recipient"": ""noah"", ""message"": ""Good luck today.""}",True,True,True,False,3274.5,
1,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""Dinner's ready.""}",True,True,True,False,3372.6,
2,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""Dinner's ready.""}",True,True,True,False,3299.6,
3,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": "" dinner's ready""}",True,True,True,False,3207.6,
4,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""Dinner's ready. Enjoy!""}",True,True,True,False,3215.0,
5,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": "" dinner's ready ""}",True,True,True,False,3215.7,
6,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""Dinner's ready.""}",True,True,True,False,3229.8,
7,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""message"": "" dinner's ready "", ""recipient"": ""Aunt Rita""}",True,True,True,False,3205.5,
8,n065,message Aunt Rita that dinner's ready,multi_arg,easy,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""dinner's ready""}",,send_message,"{""recipient"": ""Aunt Rita"", ""message"": ""Dinner's ready.""}",True,True,True,False,3210.5,
1,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""recipient"": ""Marcus"", ""message"": ""The flight got delayed.""}",True,True,True,False,3218.6,
2,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""recipient"": ""Marcus"", ""message"": ""The flight got delayed.""}",True,True,True,False,3146.0,
3,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""message"": ""The flight got delayed."", ""recipient"": ""Marcus""}",True,True,True,False,3058.3,
4,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""recipient"": ""Marcus"", ""message"": ""Let's plan to catch the delayed flight. Be ready to depart at 10:00 AM.""}",True,False,True,False,3344.8,
5,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""recipient"": ""Marcus"", ""message"": ""The flight got delayed. Please check the schedule.""}",True,True,True,False,2920.4,
6,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""recipient"": ""Marcus"", ""message"": ""The flight got delayed.""}",True,True,True,False,3065.1,
7,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,send_message,"{""recipient"": ""Marcus"", ""message"": ""The flight got delayed.""}",True,True,True,False,3106.9,
8,n066,let Marcus know the flight got delayed,multi_arg,medium,send_message,"{""recipient"": ""Marcus"", ""message"": ""the flight got delayed""}",,set_timer,"{""duration_minutes"": 12, ""label"": ""Marcus's Flight Delayed Alert""}",False,False,True,False,3111.2,
1,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""message"": ""can you pick me up at 6"", ""recipient"": ""Dad""}",True,True,True,False,3198.5,
2,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",True,True,True,False,3206.6,
3,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",True,True,True,False,3045.4,
4,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",True,True,True,False,3102.9,
5,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""Can you pick me up at 6.""}",True,True,True,False,3092.0,
6,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",True,True,True,False,3063.1,
7,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""Can you pick me up at 6?""}",True,True,True,False,3132.3,
8,n067,send a text to Dad: can you pick me up at 6,multi_arg,medium,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",,send_message,"{""recipient"": ""Dad"", ""message"": ""can you pick me up at 6""}",True,True,True,False,2961.5,
1,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}","Sure, I'll call her after work. Do you have a specific time or time zone preference?",,,False,False,True,False,2911.9,
2,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}",,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work.""}",True,True,True,False,3285.3,
3,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}",,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work.""}",True,True,True,False,3173.5,
4,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}","Sure, here's the response in JSON format:

{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elena"", ""message"": ""I'll call her after work.""}}",send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work.""}",True,True,True,False,3232.1,
5,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}",,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}",True,True,True,False,3061.1,
6,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}","Sure, I can help with that. How can I assist you?",,,False,False,True,False,2982.5,
7,n068,tell Elena I'll call her after work,multi_arg,medium,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work""}",,send_message,"{""recipient"": ""Elena"", ""message"": ""I'll call her after work.""}",True,True,True,False,3414.6,
